class,P,R
02828884,0.9987137383689105,0.02896269841269877
02828884,0.9987566137566138,0.029962698412698937
02828884,0.9987967229902713,0.030962698412697807
02828884,0.9988343253968254,0.031962698412697735
02828884,0.9988215488215492,0.0329611111111118
02828884,0.9986928104575168,0.03395555555555499
02828884,0.9982766439909295,0.034939682539681716
02828884,0.998170194003527,0.03593412698412772
02828884,0.9979407979407985,0.03692380952380903
02828884,0.9978696741854641,0.0379190476190467
02828884,0.9975986975986971,0.038906349206350076
02828884,0.9975198412698416,0.03990079365079295
02828884,0.9975222609368959,0.04089841269841175
02828884,0.9975812547241121,0.041898412698413684
02828884,0.9976375046142494,0.04289841269841209
02828884,0.9976731601731609,0.04389761904761801
02828884,0.9977248677248675,0.04489761904762017
02828884,0.997774327122153,0.04589761904761852
02828884,0.9977879094900376,0.04689603174603069
02828884,0.9978339947089947,0.04789603174603213
02828884,0.9978781988986075,0.04889603174603132
02828884,0.9979206349206355,0.04989603174603063
02828884,0.9979614067849368,0.050896031746032314
02828884,0.9980006105006105,0.0518960317460315
02828884,0.9980383348307873,0.05289603174603065
02828884,0.9980746619635509,0.0538960317460325
02828884,0.9981096681096687,0.05489603174603199
02828884,0.998143424036281,0.055896031746030486
02828884,0.9981759955444178,0.05689603174603268
02828884,0.9982074438970989,0.057896031746032396
02828884,0.9982378262039279,0.058896031746030544
02828884,0.9982671957671962,0.0598960317460328
02828884,0.9982825917252147,0.06089523809523916
02828884,0.998297491039427,0.06189444444444329
02828884,0.998324514991182,0.06289444444444567
02828884,0.9983506944444445,0.06389444444444309
02828884,0.998376068376068,0.06489444444444335
02828884,0.9984006734006745,0.06589444444444575
02828884,0.9984245439469325,0.06689444444444291
02828884,0.9984477124183017,0.06789444444444338
02828884,0.9984702093397743,0.0688944444444459
02828884,0.9984920634920629,0.06989444444444279
02828884,0.9985133020344295,0.07089444444444346
02828884,0.9985339506172829,0.07189444444444588
02828884,0.998554033485539,0.0728944444444427
02828884,0.9985735735735738,0.07389444444444351
02828884,0.9985925925925935,0.07489444444444603
02828884,0.9986111111111111,0.07589444444444257
02828884,0.9986291486291481,0.0768944444444436
02828884,0.9986365486365489,0.07789365079365253
02828884,0.9986538075145678,0.07889365079364885
02828884,0.9986706349206355,0.0798936507936495
02828884,0.9986870468351947,0.08089365079365267
02828884,0.9987030584591569,0.08189365079364876
02828884,0.9987186842608523,0.08289365079364962
02828884,0.9987339380196523,0.08389365079365278
02828884,0.9987488328664808,0.08489365079364872
02828884,0.9987633813215208,0.08589365079364972
02828884,0.9987775953293193,0.08689365079365291
02828884,0.9987914862914866,0.08789365079364857
02828884,0.9988050650971997,0.08889365079364982
02828884,0.9988183421516753,0.08989365079365304
02828884,0.9988313274027557,0.09089365079364856
02828884,0.9988440303657694,0.09189365079364989
02828884,0.9988564601467834,0.09289365079365318
02828884,0.9988686254643704,0.09389365079364853
02828884,0.9988805346700084,0.09489365079365
02828884,0.9988921957671957,0.09589365079365157
02828884,0.9989036164293896,0.09689365079364852
02828884,0.9989148040168447,0.09789365079364998
02828884,0.9989257655924332,0.09889365079365174
02828884,0.9989365079365086,0.09989365079364851
02828884,0.9989470375608988,0.10089365079365009
02828884,0.9989495798319333,0.10189285714285828
02828884,0.9989597780859918,0.10289285714285505
02828884,0.9989697802197811,0.10389285714285673
02828884,0.9989795918367355,0.10489285714285804
02828884,0.9989892183288414,0.10589285714285494
02828884,0.9989986648865156,0.10689285714285654
02828884,0.9990079365079371,0.10789285714285861
02828884,0.9990170380078641,0.10889285714285585
02828884,0.9990259740259746,0.10989285714285771
02828884,0.9990347490347493,0.11089285714285768
02828884,0.9990362811791387,0.11189206349206099
02828884,0.9990448096642784,0.11289206349206313
02828884,0.9990531885268735,0.11389206349206522
02828884,0.9990614216701167,0.11489206349206255
02828884,0.9990695128626165,0.11589206349206492
02828884,0.9990774657441328,0.11689206349206369
02828884,0.999085283831047,0.11789206349206109
02828884,0.9990929705215411,0.11889206349206334
02828884,0.9991005291005292,0.11989206349206545
02828884,0.9991079627443267,0.12089206349206327
02828884,0.9991152745251102,0.12189206349206573
02828884,0.9991224674151508,0.12289206349206336
02828884,0.999123143881209,0.12389126984126755
02828884,0.9991301587301591,0.12489126984126989
02828884,0.9991370622323003,0.12589126984127214
02828884,0.999143857017873,0.12689126984127022
02828884,0.9991505456349207,0.1278912698412672
02828884,0.9991571305524796,0.12889126984126956
02828884,0.9991636141636144,0.12989126984126753
02828884,0.9991699987883195,0.13089126984126997
02828884,0.9991762866762872,0.13189126984127245
02828884,0.9991824800095477,0.13289126984127078
02828884,0.9991885809049985,0.13389126984126695
02828884,0.9991945914168134,0.1348912698412694
02828884,0.9992005135387491,0.13589126984126756
02828884,0.9992063492063489,0.13689126984127017
02828884,0.9992121002990558,0.13789126984127273
02828884,0.9992177686422298,0.13889126984127134
02828884,0.9992233560090701,0.13989126984126674
02828884,0.9992232353934476,0.1408904761904753
02828884,0.999228705566733,0.14189047619047407
02828884,0.9992340992340993,0.1428904761904767
02828884,0.9992394179894173,0.14389047619047907
02828884,0.9992446633825942,0.14489047619047826
02828884,0.999249836921069,0.14589047619047288
02828884,0.9992549400712668,0.14689047619047518
02828884,0.9992599742599741,0.14789047619047418
02828884,0.9992649408756796,0.14889047619047688
02828884,0.999269841269842,0.14989047619047938
02828884,0.99927467675812,0.1508904761904788
02828884,0.9992794486215535,0.15189047619047266
02828884,0.9992841581076882,0.15289047619047513
02828884,0.9992888064316641,0.15389047619047436
02828884,0.9992933947772664,0.1548904761904771
02828884,0.9992979242979241,0.15589047619047963
02828884,0.9993023961176829,0.15689047619047825
02828884,0.9993017882258398,0.1578896825396789
02828884,0.9993061794948589,0.15888968253968136
02828884,0.9993105158730154,0.1598896825396798
02828884,0.999314798383121,0.16088968253968364
02828884,0.999319028022732,0.1618896825396862
02828884,0.9993232057649233,0.1628896825396851
02828884,0.9993273325590403,0.1638896825396788
02828884,0.99933140933141,0.16488968253968125
02828884,0.9993354369860391,0.16588968253968
02828884,0.999339416405284,0.16688968253968386
02828884,0.9993433484504904,0.16788968253968642
02828884,0.9993472339626188,0.16888968253968561
02828884,0.999351073762839,0.1698896825396787
02828884,0.999354868653115,0.17088968253968126
02828884,0.9993586194167583,0.17188968253968018
02828884,0.9993623268189742,0.17288968253968384
02828884,0.9993659916073709,0.1738896825396867
02828884,0.999369614512472,0.17488968253968606
02828884,0.9993731962481961,0.17588968253967843
02828884,0.9993767375123309,0.17688968253968126
02828884,0.999380238986979,0.17788968253968038
02828884,0.9993837013390093,0.17888968253968407
02828884,0.9993871252204591,0.17988968253968698
02828884,0.9993905112689646,0.18088968253968649
02828884,0.9993938601081463,0.1818896825396784
02828884,0.999397172347992,0.18288968253968133
02828884,0.9994004485852314,0.1838896825396805
02828884,0.9994036894036897,0.1848896825396843
02828884,0.9993983614951363,0.18588809523809996
02828884,0.999401578813344,0.18688809523809966
02828884,0.9994047619047619,0.18788809523809108
02828884,0.9994079113126735,0.1888880952380905
02828884,0.9994110275689225,0.1898880952380934
02828884,0.9994141111942167,0.19088809523809697
02828884,0.9994171626984129,0.19188809523809675
02828884,0.9994201825808048,0.19288809523810008
02828884,0.9994190803469156,0.1938873015872972
02828884,0.9994220594220595,0.19488730158729697
02828884,0.9994250080984771,0.19588730158729994
02828884,0.9994279268390938,0.1968873015873035
02828884,0.9994308160974831,0.19788730158730347
02828884,0.9994336763180981,0.19888730158730686
02828884,0.9994365079365081,0.1998873015872972
02828884,0.9994393113796094,0.20088730158729717
02828884,0.9994381581015245,0.20188650793650648
02828884,0.9994409257956058,0.2028865079365101
02828884,0.9994436663554314,0.2038865079365102
02828884,0.999446380178088,0.20488650793651317
02828884,0.999449067652951,0.2058865079365039
02828884,0.9994517291618732,0.20688650793650368
02828884,0.9994543650793655,0.20788650793650712
02828884,0.9994531784005483,0.20888571428571664
02828884,0.999452003023432,0.20988492063492242
02828884,0.9994546001655006,0.21088492063492648
02828884,0.9994571728062299,0.2118849206349163
02828884,0.9994597212907067,0.21288492063491776
02828884,0.9994622459575729,0.21388492063491937
02828884,0.9994647471391653,0.21488492063492184
02828884,0.9994672251616697,0.21588492063492357
02828884,0.999469680345255,0.2168849206349251
02828884,0.9994684724042524,0.2178841269841246
02828884,0.9994708994708996,0.21888412698412305
02828884,0.999473304473305,0.21988412698412804
02828884,0.9994756877109815,0.22088412698412907
02828884,0.9994780494780495,0.221884126984128
02828884,0.9994768310911806,0.22288333333333993
02828884,0.9994791666666667,0.22388333333332833
02828884,0.9994779541446208,0.22488253968253855
02828884,0.9994802640820343,0.22588253968253885
02828884,0.9994825536675745,0.22688253968253924
02828884,0.9994848231690338,0.22788253968254335
02828884,0.9994801414015382,0.22888095238095615
02828884,0.9994824016563136,0.2298809523809507
02828884,0.9994846423417855,0.2308809523809488
02828884,0.9994868637110026,0.23188095238095505
02828884,0.9994890660126712,0.232880952380955
02828884,0.9994912494912493,0.23388095238095277
02828884,0.9994900371496123,0.23488015873016604
02828884,0.9994921980091472,0.235880158730154
02828884,0.9994943406335809,0.23688015873015905
02828884,0.9994964652527673,0.23788015873015828
02828884,0.9994985720927145,0.2388801587301575
02828884,0.9994973544973542,0.23987936507936913
02828884,0.9994994401633409,0.2408793650793684
02828884,0.9995015085924172,0.24187936507936478
02828884,0.9995035599973873,0.24287936507936173
02828884,0.9995055945875617,0.24387936507936933
02828884,0.9995043731778424,0.24487857142857453
02828884,0.9995063879210225,0.24587857142857122
02828884,0.9995083863504912,0.24687857142857947
02828884,0.9995103686635943,0.24787857142856692
02828884,0.9995123350545035,0.24887857142857323
02828884,0.9995142857142855,0.24987857142857137
02828884,0.9995162208309621,0.2508785714285696
02828884,0.9995181405895686,0.2518785714285761
02828884,0.9995200451722193,0.2528785714285635
02828884,0.9995188101487311,0.2538777777777787
02828884,0.9995175848117029,0.2548769841269806
02828884,0.9995194692460317,0.25587698412697873
02828884,0.999521339015502,0.2568769841269876
02828884,0.999523194290636,0.25787698412698323
02828884,0.9995250352393216,0.2588769841269821
02828884,0.9995268620268626,0.2598769841269796
02828884,0.9995286748160321,0.2608769841269869
02828884,0.9995304737671146,0.2618769841269844
02828884,0.9995292413543355,0.26287619047618827
02828884,0.9995310245310246,0.2638761904761958
02828884,0.999532794249775,0.2648761904761827
02828884,0.9995315670127704,0.2658753968253988
02828884,0.9995333214434331,0.26687539682539374
02828884,0.9995350627813323,0.2678753968253909
02828884,0.9995367911724781,0.2688753968254006
02828884,0.9995326278659615,0.26987380952380824
02828884,0.9995314238856674,0.27087301587301493
02828884,0.9995331465919698,0.27187301587301144
02828884,0.9995319495319498,0.2728722222222263
02828884,0.9995336577453372,0.2738722222222229
02828884,0.9995353535353539,0.2748722222222195
02828884,0.9995312859443288,0.27587063492064084
02828884,0.9995329780528343,0.2768706349206273
02828884,0.9995203836930461,0.27786666666666976
02828884,0.9995192581214088,0.2788658730158703
02828884,0.9995153061224492,0.27986428571427935
02828884,0.9995142066316447,0.2808634920634964
02828884,0.9995159293031632,0.28186349206348993
02828884,0.9995148353805599,0.2828626984126985
02828884,0.9995081600715401,0.2838603174603134
02828884,0.9995071010860488,0.2848595238095285
02828884,0.9995060495060497,0.2858587301587313
02828884,0.9995050052541337,0.2868579365079334
02828884,0.9995039682539685,0.2878571428571488
02828884,0.9995029384302736,0.2888563492063419
02828884,0.9994937055281888,0.28985317460317866
02828884,0.9994899907271041,0.29085158730158456
02828884,0.9994917373342033,0.29185158730158056
02828884,0.9994853459017279,0.292849206349211
02828884,0.9994789979483852,0.2938468253968231
02828884,0.9994780737153628,0.29484603174603286
02828884,0.9994717932217939,0.29584365079364705
02828884,0.9994682272460068,0.2968420634920693
02828884,0.9994620219452428,0.29783968253968396
02828884,0.9994558581515104,0.29883730158729827
02828884,0.9994576719576724,0.299837301587308
02828884,0.999451563571165,0.30083492063491357
02828884,0.9994481236203091,0.3018333333333383
02828884,0.9994473256849494,0.30283253968253754
02828884,0.9994439223057651,0.3038309523809453
02828884,0.9994431433775698,0.30483015873016367
02828884,0.9994397759103643,0.3058285714285692
02828884,0.9994390155627937,0.3068277777777795
02828884,0.9994408369408362,0.3078277777777745
02828884,0.9994349411825155,0.30882539682540366
02828884,0.999434203789043,0.3098246031746052
02828884,0.9994360230694649,0.3108246031745997
02828884,0.9994378306878317,0.31182460317460997
02828884,0.9994370911303809,0.31282380952380284
02828884,0.9994388838337877,0.31382380952381334
02828884,0.9994381456286225,0.31482301587301414
02828884,0.9994374120956407,0.31582222222221495
02828884,0.9994366831906261,0.3168214285714318
02828884,0.9994384546271344,0.31782142857142615
02828884,0.9994377270239329,0.31882063492063756
02828884,0.999437003968255,0.3198198412698362
02828884,0.999438757849972,0.320819841269849
02828884,0.9994355713299813,0.32181825396825636
02828884,0.9994348616639638,0.3228174603174547
02828884,0.9994366059180874,0.3238174603174676
02828884,0.9994358974358972,0.3248166666666603
02828884,0.9994376278118623,0.32581666666667136
02828884,0.9994393476044859,0.32681666666666537
02828884,0.9994386372435147,0.32781587301586546
02828884,0.9994379312008496,0.32881507936508314
02828884,0.9994396344396349,0.32981507936507676
02828884,0.9994389296504114,0.33081428571428917
02828884,0.9994382291069047,0.3318134920634875
02828884,0.9994327660994337,0.33281111111111966
02828884,0.9994320882045433,0.3338103174603204
02828884,0.9994290452499425,0.3348087301587245
02828884,0.9994260204081642,0.3358071428571505
02828884,0.9994277236117,0.336807142857137
02828884,0.9994294167371098,0.33780714285714836
02828884,0.999431099873578,0.338807142857142
02828884,0.9994327731092442,0.33980714285713526
02828884,0.9994297816878467,0.3408055555555597
02828884,0.9994291283764981,0.34180476190475934
02828884,0.9994215373224112,0.3428015873015915
02828884,0.9994209117755615,0.3438007936507896
02828884,0.9994156889809039,0.34479841269842215
02828884,0.9994173777410789,0.3457984126984157
02828884,0.9994121952335194,0.34679603174602613
02828884,0.9994138843276793,0.34779603174603985
02828884,0.9994132896711699,0.34879523809523216
02828884,0.9994149659863951,0.34979523809524443
02828884,0.9994098494098504,0.3507928571428568
02828884,0.9994115259740247,0.35179285714284897
02828884,0.9994131930392581,0.3527928571428617
02828884,0.9994126087346421,0.353792063492061
02828884,0.999412027721887,0.3547912698412744
02828884,0.9994092206170855,0.35578968253967896
02828884,0.9994108754612945,0.3567896825396929
02828884,0.9994103041589076,0.3577888888888923
02828884,0.9994053145863747,0.3587865079365024
02828884,0.9994047619047628,0.35978571428572287
02828884,0.9994020138064454,0.3607841269841214
02828884,0.999397088485486,0.36178174603175317
02828884,0.9993943766671054,0.36278015873015884
02828884,0.9993938601081467,0.363779365079357
02828884,0.9993911719939126,0.3647777777777828
02828884,0.9993884985688272,0.36577619047618803
02828884,0.9993815146403704,0.3667730158730212
02828884,0.9993810386473423,0.3677722222222189
02828884,0.9993762636039056,0.36876984126985246
02828884,0.9993736593736602,0.36976825396825774
02828884,0.9993732084028594,0.3707674603174548
02828884,0.9993748933265068,0.3717674603174695
02828884,0.9993701859653612,0.37276507936507414
02828884,0.9993655037772691,0.37376269841270643
02828884,0.9993587301587306,0.3747595238095244
02828884,0.9993562141168516,0.3757579365079285
02828884,0.9993452907246009,0.37675317460318003
02828884,0.9993386243386251,0.37774999999999115
02828884,0.9992922058885128,0.3787317460317514
02828884,0.9992335004177123,0.37970873015872736
02828884,0.9991771861850604,0.38068650793649655
02828884,0.9990941577329039,0.38165396825396974
02828884,0.9990882340751783,0.3826507936507882
02828884,0.999067873677249,0.38364206349206514
02828884,0.9990373118944545,0.3846293650793608
02828884,0.9990110206431422,0.3856182539682606
02828884,0.9989992207046473,0.3866126984127
02828884,0.9989833906071035,0.3876055555555488
02828884,0.9989492797976143,0.3885912698412737
02828884,0.998919413919418,0.38957857142856495
02828884,0.9988856412130076,0.39056428571428997
02828884,0.9988135730482607,0.3915349206349189
02828884,0.998733793771961,0.39250238095237144
02828884,0.9987007493352701,0.3934880952380964
02828884,0.9986759091822348,0.394476984126978
02828884,0.9986511944845277,0.3954658730158757
02828884,0.998626604294103,0.3964547619047575
02828884,0.9986121081598468,0.3974476190476266
02828884,0.9985797827903112,0.39843333333333397
02828884,0.9985694444444383,0.3994277777777728
02828884,0.9985472825871848,0.4004174603174652
02828884,0.9985351022664494,0.4014111111111035
02828884,0.9985229823939461,0.4024047619047683
02828884,0.998510922520825,0.40339841269840987
02828884,0.9985028414658054,0.40439365079364237
02828884,0.9984908906091157,0.4053873015873037
02828884,0.998469248469245,0.40637698412697687
02828884,0.9984691098661682,0.40737539682540064
02828884,0.9984631505413873,0.40837142857142406
02828884,0.9984320557491302,0.40935714285715075
02828884,0.9984320086509892,0.4103555555555559
02828884,0.9984338881183585,0.4113547619047578
02828884,0.9984184634305691,0.4123468253968302
02828884,0.9983877770109625,0.41333253968253225
02828884,0.998374450181674,0.4143253968254035
02828884,0.9983688186813193,0.4153214285714263
02828884,0.9983403753187937,0.41630793650792963
02828884,0.9983405483405551,0.41730634920635185
02828884,0.9983312497632243,0.41830079365078676
02828884,0.9983238851095996,0.4192960317460351
02828884,0.9983222109112848,0.42029365079364767
02828884,0.9983261867148061,0.4212936507936593
02828884,0.9982644752148234,0.422265873015874
02828884,0.998249850254565,0.4232579365079327
02828884,0.9982408963585448,0.4242523809523852
02828884,0.9982301214695543,0.42524603174602627
02828884,0.9982138210475398,0.4262373015873086
02828884,0.9981901794985854,0.42722539682539473
02828884,0.9981721981722035,0.42821587301586544
02828884,0.9981616832779674,0.4292095238095253
02828884,0.9981530585938916,0.4302039682539634
02828884,0.9981518224573782,0.4312015873015905
02828884,0.9981505920304996,0.4321992063492032
02828884,0.9981511959622513,0.43319761904762594
02828884,0.9981481481481479,0.4341944444444434
02828884,0.9981451143148389,0.4351912698412675
02828884,0.9981384620972682,0.4361865079365141
02828884,0.9981155323621074,0.4371746031745965
02828884,0.9981071699750494,0.43816904761905145
02828884,0.9981060606060597,0.4391666666666683
02828884,0.9981067559298856,0.44016507936507354
02828884,0.9980984701572959,0.4411595238095276
02828884,0.9980938048658168,0.44215555555555014
02828884,0.9980891605891606,0.4431515873015878
02828884,0.9980791867308657,0.4441452380952376
02828884,0.9980728165705812,0.44514047619048475
02828884,0.9980629239018507,0.44613412698412896
02828884,0.9980601615646255,0.44713095238094724
02828884,0.9980609467246357,0.4481293650793696
02828884,0.9980582010582024,0.4491261904761878
02828884,0.9980607468412362,0.4501253968254024
02828884,0.9980597696305722,0.4511230158730154
02828884,0.9980587967342973,0.4521206349206271
02828884,0.9980613243829054,0.45311984126984156
02828884,0.9980638409209831,0.4541190476190455
02828884,0.9980646059593421,0.4551174603174632
02828884,0.9980688409572386,0.45611746031745676
02828884,0.9980661260137192,0.4571142857142915
02828884,0.9980565065532376,0.45810793650793435
02828884,0.9980607315389891,0.4591079365079348
02828884,0.9980563302689127,0.46010396825397576
02828884,0.9980588194873926,0.4611031746031683
02828884,0.9980578696561434,0.46210079365079615
02828884,0.998056923918991,0.46309841269841767
02828884,0.9980559822495322,0.46409603174602776
02828884,0.9980567477348645,0.4650944444444496
02828884,0.9980592094082491,0.46609365079364656
02828884,0.9980599647266301,0.46709206349206334
02828884,0.9980573323856904,0.46808888888889105
02828884,0.9980547112461979,0.4690857142857235
02828884,0.998052101236815,0.47008253968254227
02828884,0.9980528652138789,0.471080952380948
02828884,0.9980536259606081,0.4720793650793691
02828884,0.9980527091286613,0.47307698412698385
02828884,0.9980551378446132,0.47407619047619654
02828884,0.9980542216886802,0.47507380952380956
02828884,0.9980483178596429,0.4760690476190403
02828884,0.9980440990901212,0.4770650793650795
02828884,0.998044868608542,0.47806349206349225
02828884,0.9980439814814797,0.47906111111111416
02828884,0.9980463980463962,0.48006031746031436
02828884,0.9980471580056661,0.4810587301587357
02828884,0.9980512011567917,0.48205873015872736
02828884,0.9980519480519502,0.4830571428571431
02828884,0.9980543282605099,0.4840563492063572
02828884,0.9980550656476572,0.4850547619047558
02828884,0.9980558000065226,0.4860531746031767
02828884,0.998058157689305,0.4870523809523887
02828884,0.9980605057292194,0.4880515873015848
02828884,0.9980612244897997,0.48905000000000604
02828884,0.9980619403226345,0.49004841269840965
02828884,0.9980626532455816,0.49104682539682465
02828884,0.9980665829550137,0.49204682539683015
02828884,0.9980688901741508,0.4930460317460417
02828884,0.9980679814013158,0.49404365079365403
02828884,0.9980718766000948,0.49504365079364737
02828884,0.9980741592411653,0.496042857142861
02828884,0.9980764327149863,0.4970420634920657
02828884,0.998077106594139,0.4980404761904828
02828884,0.9980761904761923,0.49903809523809617
02828884,0.9980784462820367,0.5000373015872952
02828884,0.9980822740782881,0.5010373015873012
02828884,0.9980845088200948,0.5020365079365066
02828884,0.9980883093978302,0.5030365079365117
02828884,0.9980873801665842,0.5040341269841239
02828884,0.998086454608185,0.5050317460317357
02828884,0.9980902288594575,0.5060317460317425
02828884,0.9980908636420359,0.5070301587301573
02828884,0.9980899366950444,0.5080277777777777
02828884,0.9980890133831326,0.5090253968253912
02828884,0.9980865405522904,0.5100222222222237
02828884,0.9980887276785714,0.5110214285714211
02828884,0.998092453355617,0.5120214285714273
02828884,0.9980961645358517,0.5130214285714331
02828884,0.9980983202342492,0.5140206349206256
02828884,0.9981004675772059,0.5150198412698404
02828884,0.998102606613251,0.516019047619054
02828884,0.9981047373904572,0.5170182539682492
02828884,0.9981053307642986,0.5180166666666706
02828884,0.998104395604401,0.5190142857142803
02828884,0.9981034640343621,0.5200119047619001
02828884,0.9981040564373961,0.5210103174603217
02828884,0.9981046465750042,0.5220087301587369
02828884,0.9981022052586895,0.5230055555555557
02828884,0.9981012849584326,0.524003174603169
02828884,0.9981033858410273,0.5250023809523805
02828884,0.9981054787506416,0.5260015873015881
02828884,0.9981060606060557,0.5270000000000044
02828884,0.9981096408317591,0.5279999999999977
02828884,0.9981102126385171,0.5289984126984032
02828884,0.9981137715601037,0.5299984126984089
02828884,0.998114333452684,0.5309968253968257
02828884,0.9981134042109622,0.5319944444444451
02828884,0.9981139646869915,0.5329928571428522
02828884,0.9981130396083638,0.5339904761904779
02828884,0.998115079365084,0.5349896825396748
02828884,0.9981141556560486,0.5359873015873017
02828884,0.9981161857555904,0.5369865079365124
02828884,0.998119680772741,0.5379865079364993
02828884,0.9981202233980054,0.5389849206349198
02828884,0.9981207640172466,0.5399833333333417
02828884,0.9981227669419499,0.5409825396825363
02828884,0.9981233008857329,0.5419809523809569
02828884,0.9981238328664762,0.5429793650793608
02828884,0.9981243628950087,0.5439777777777733
02828884,0.9981248909820375,0.5449761904761966
02828884,0.998126868053744,0.5459753968254042
02828884,0.9981273896419897,0.5469738095238105
02828884,0.9981308005898125,0.5479738095238051
02828884,0.9981327561327576,0.548973015873015
02828884,0.9981347045775336,0.5499722222222249
02828884,0.9981352081895527,0.55097063492064
02828884,0.998138580326648,0.551970634920633
02828884,0.9981390751246343,0.5529690476190392
02828884,0.9981409981410015,0.55396825396825
02828884,0.9981414868105496,0.5549666666666687
02828884,0.9981448234590015,0.5559666666666677
02828884,0.9981467258348995,0.5569658730158688
02828884,0.9981486214044334,0.5579650793650814
02828884,0.998149092970525,0.5589634920634842
02828884,0.9981509775627437,0.5599626984127001
02828884,0.9981486188781534,0.5609595238095285
02828884,0.9981519072993243,0.5619595238095155
02828884,0.9981509625126557,0.5629571428571414
02828884,0.9981514257620449,0.5639555555555659
02828884,0.9981546917942632,0.5649555555555537
02828884,0.9981537470955448,0.5659531746031787
02828884,0.9981556002682785,0.5669523809523782
02828884,0.9981574469272191,0.5679515873015826
02828884,0.9981592871066585,0.5689507936508007
02828884,0.9981611208406366,0.5699500000000082
02828884,0.9981629481629405,0.5709492063492079
02828884,0.9981647691071831,0.5719484126984081
02828884,0.9981652010397702,0.5729468253968244
02828884,0.9981683919944845,0.57394682539683
02828884,0.9981688161375689,0.5749452380952428
02828884,0.9981692388104877,0.5759436507936494
02828884,0.9981696600208739,0.576942063492056
02828884,0.9981714505030579,0.5779412698412647
02828884,0.9981704980842971,0.5789388888888928
02828884,0.9981709149523295,0.5799373015873033
02828884,0.9981740577101411,0.5809373015872966
02828884,0.9981731057202791,0.5819349206349226
02828884,0.9981748749728225,0.582934126984119
02828884,0.9981752815086172,0.5839325396825419
02828884,0.9981756866569192,0.584930952380958
02828884,0.9981760904248108,0.5859293650793573
02828884,0.998176492819341,0.5869277777777758
02828884,0.9981782413021744,0.5879269841269967
02828884,0.9981813290287853,0.5889269841269841
02828884,0.9981817205167458,0.5899253968254021
02828884,0.9981807700557723,0.590923015873014
02828884,0.9981824995315703,0.5919222222222174
02828884,0.9981842231842268,0.5929214285714378
02828884,0.9981846071762088,0.5939198412698503
02828884,0.9981849898796159,0.5949182539682563
02828884,0.9981867006992623,0.5959174603174564
02828884,0.9981884057970946,0.5969166666666655
02828884,0.9981901052017939,0.5979158730158792
02828884,0.9981917989417962,0.5989150793650849
02828884,0.9981921664949948,0.5999134920634915
02828884,0.9981951695406807,0.6009134920634851
02828884,0.9981968464555537,0.6019126984126931
02828884,0.9981985178177217,0.6029119047619104
02828884,0.9982001836547268,0.6039111111111135
02828884,0.9982031536487018,0.604911111111107
02828884,0.9982048063596642,0.6059103174603196
02828884,0.9982051482873867,0.6069087301587218
02828884,0.9982080954987316,0.6079087301587339
02828884,0.9982071298464702,0.6089063492063556
02828884,0.9982074662925715,0.6099047619047544
02828884,0.998205208009131,0.6109015873015856
02828884,0.9982068411921579,0.6119007936508082
02828884,0.9982084690553779,0.6129000000000011
02828884,0.9982075106465363,0.613897619047625
02828884,0.9982091321377,0.6148968253968249
02828884,0.998209462066839,0.6158952380952333
02828884,0.9982123593774141,0.6168952380952493
02828884,0.9982139651768045,0.6178944444444543
02828884,0.9982155657962122,0.6188936507936537
02828884,0.9982184392812369,0.6198936507936479
02828884,0.9982200275608646,0.6208928571428562
02828884,0.9982216107416771,0.6218920634920718
02828884,0.9982231888481904,0.6228912698412761
02828884,0.998224761904759,0.6238904761904762
02828884,0.9982275977483623,0.6248904761904701
02828884,0.9982278929647422,0.6258888888888836
02828884,0.9982307147912207,0.6268888888888935
02828884,0.9982310041133488,0.6278873015873048
02828884,0.9982325522801727,0.6288865079365039
02828884,0.9982340955399561,0.6298857142857042
02828884,0.9982331223628713,0.6308833333333248
02828884,0.998234659846031,0.6318825396825433
02828884,0.9982349406639665,0.6328809523809512
02828884,0.998235220597425,0.6338793650793582
02828884,0.9982354996505909,0.6348777777777759
02828884,0.9982357778276154,0.6358761904761779
02828884,0.9982360551326039,0.6368746031746052
02828884,0.9982338475296199,0.6378714285714313
02828884,0.9982353670634891,0.6388706349206241
02828884,0.9982356437114661,0.639869047619043
02828884,0.9982359194975928,0.6408674603174728
02828884,0.9982374287195447,0.6418666666666651
02828884,0.9982377008774508,0.642865079365083
02828884,0.9982379721914636,0.6438634920634887
02828884,0.9982382426654881,0.6448619047618962
02828884,0.9982385123034325,0.6458603174603272
02828884,0.9982400058788917,0.6468595238095305
02828884,0.9982402719690826,0.6478579365079361
02828884,0.9982429792429834,0.6488579365079314
02828884,0.9982444590739464,0.6498571428571378
02828884,0.9982459343655723,0.6508563492063554
02828884,0.9982461897469541,0.6518547619047657
02828884,0.9982476578806864,0.6528539682539647
02828884,0.998250333212168,0.6538539682539594
02828884,0.9982505807200879,0.6548523809523725
02828884,0.9982484114904214,0.6558492063492114
02828884,0.9982498673228244,0.6568484126984125
02828884,0.9982513187369059,0.6578476190476124
02828884,0.9982515632515645,0.6588460317460306
02828884,0.9982506063444077,0.6598436507936385
02828884,0.9982520500647389,0.6608428571428607
02828884,0.9982510953099207,0.6618404761904793
02828884,0.9982501434308755,0.6628380952380846
02828884,0.9982527747941283,0.663838095238091
02828884,0.9982530149196818,0.6648365079365219
02828884,0.9982532543252188,0.6658349206349207
02828884,0.9982546811139688,0.6668341269841308
